as_of,batch_file,ticker,raw_news_score,confidence,effective_news_score,audit_passed,accepted_source_count,rejected_source_count,audit_reasons,summary,catalyst,risk
2024-02-29,data/cache/gemini_2_5_flash_api_efficient/2024-02-29/batch_00.json,LLY,0.0,0.0,0.0,False,0,0,missing_ticker|model_reported_insufficient_information|no_source_with_valid_point_in_time_date,,,
2024-04-26,data/cache/gemini_2_5_flash_api_efficient/2024-04-26/batch_00.json,CVNA,0.0,0.0,0.0,False,0,0,model_reported_insufficient_information|no_source_with_valid_point_in_time_date,No qualifying news was found for Carvana within the specified search window.,None.,None.
2024-04-26,data/cache/gemini_2_5_flash_api_efficient/2024-04-26/batch_00.json,SMCI,0.0,0.0,0.0,False,0,0,model_reported_insufficient_information|no_source_with_valid_point_in_time_date,No qualifying news was found for Supermicro within the specified search window.,None.,None.
2024-04-26,data/cache/gemini_2_5_flash_api_efficient/2024-04-26/batch_00.json,VRT,0.0,0.0,0.0,False,0,0,model_reported_insufficient_information|no_source_with_valid_point_in_time_date,No qualifying news was found for Vertiv within the specified search window.,None.,None.
2024-04-26,data/cache/gemini_2_5_flash_api_efficient/2024-04-26/batch_00.json,COIN,0.0,0.0,0.0,False,0,0,model_reported_insufficient_information|no_source_with_valid_point_in_time_date,No qualifying news was found for Coinbase within the specified search window.,None.,None.
2024-04-26,data/cache/gemini_2_5_flash_api_efficient/2024-04-26/batch_00.json,APP,0.0,0.0,0.0,False,0,0,model_reported_insufficient_information|no_source_with_valid_point_in_time_date,No qualifying news was found for AppLovin within the specified search window.,None.,None.
2024-04-26,data/cache/gemini_2_5_flash_api_efficient/2024-04-26/batch_00.json,NVDA,0.9,0.9,0.81,True,1,0,,"NVIDIA announced record financial results for its fourth quarter and fiscal year 2024, with quarterly revenue up 265% year-over-year and Data Center revenue up 409% year-over-year, driven by surging demand for accelerated computing and generative AI. The company also launched new GeForce RTX 40 SUPER Series GPUs and generative AI capabilities for RTX AI PCs.","Exceptional financial performance driven by strong demand for AI and accelerated computing, coupled with new product launches and AI capabilities, indicates continued market leadership and growth potential.",None explicitly mentioned in the provided news.
2024-04-26,data/cache/gemini_2_5_flash_api_efficient/2024-04-26/batch_00.json,VST,0.0,0.0,0.0,False,1,0,model_reported_insufficient_information,"Vistra announced it would report its full year and fourth quarter 2023 financial and operating results on February 28, 2024. However, the actual results or their impact were not available within the search window.",None.,None.
2024-04-26,data/cache/gemini_2_5_flash_api_efficient/2024-04-26/batch_00.json,PLTR,0.0,0.0,0.0,False,0,0,model_reported_insufficient_information|no_source_with_valid_point_in_time_date,No qualifying news was found for Palantir Technologies within the specified search window.,None.,None.
2024-04-26,data/cache/gemini_2_5_flash_api_efficient/2024-04-26/batch_00.json,DELL,0.7,0.8,0.5599999999999999,True,2,0,,"Dell Technologies introduced new AI PCs and workstations, expanding its commercial AI portfolio and offering new AI-powered services for self-healing PCs. Research by Dell also indicated that 81% of global respondents expect Generative AI and AI to significantly transform industries, with high-growth firms being particularly optimistic.","Expansion of AI PC offerings and services, coupled with strong industry optimism for AI and GenAI, positions Dell to capitalize on growing demand for AI-driven solutions.","Concerns about a lack of talent, data privacy, and cybersecurity could pose challenges to the widespread adoption of GenAI."
2024-04-26,data/cache/gemini_2_5_flash_api_efficient/2024-04-26/batch_00.json,UBER,0.4,0.7,0.0,False,0,1,no_source_with_valid_point_in_time_date,"Uber for Business launched several new products and features in 2024, including Uber Business Black, delegate booking for executive assistants, rider-initiated trip adjustments, multi-stop rides, and spend caps per trip, along with QR code distribution and customizable vouchers.",Expansion of the Uber for Business platform with new features and services could drive increased adoption and revenue from corporate clients.,None explicitly mentioned in the provided news.
2024-06-25,data/cache/gemini_2_5_flash_api_efficient/2024-06-25/batch_00.json,CVNA,1.0,0.9,0.9,True,10,1,,"Carvana reported exceptionally strong first-quarter 2024 results, achieving record net income and adjusted EBITDA, and providing a positive outlook for the second quarter, signaling a significant operational turnaround.","Record Q1 2024 profitability and positive Q2 guidance, demonstrating a successful operational turnaround and improved financial health.","Potential for inventory constraints to negatively impact future sales volumes, and some analyst caution regarding the sustainability of strong catalysts throughout the year."
2024-06-25,data/cache/gemini_2_5_flash_api_efficient/2024-06-25/batch_00.json,VRT,0.0,0.0,0.0,False,0,0,missing_ticker|model_reported_insufficient_information|no_source_with_valid_point_in_time_date,,,
2024-06-25,data/cache/gemini_2_5_flash_api_efficient/2024-06-25/batch_00.json,VST,0.0,0.0,0.0,False,0,0,missing_ticker|model_reported_insufficient_information|no_source_with_valid_point_in_time_date,,,
2024-06-25,data/cache/gemini_2_5_flash_api_efficient/2024-06-25/batch_00.json,SMCI,0.0,0.0,0.0,False,0,0,missing_ticker|model_reported_insufficient_information|no_source_with_valid_point_in_time_date,,,
2024-06-25,data/cache/gemini_2_5_flash_api_efficient/2024-06-25/batch_00.json,COIN,0.0,0.0,0.0,False,0,0,missing_ticker|model_reported_insufficient_information|no_source_with_valid_point_in_time_date,,,
2024-06-25,data/cache/gemini_2_5_flash_api_efficient/2024-06-25/batch_00.json,APP,0.0,0.0,0.0,False,0,0,missing_ticker|model_reported_insufficient_information|no_source_with_valid_point_in_time_date,,,
2024-06-25,data/cache/gemini_2_5_flash_api_efficient/2024-06-25/batch_00.json,DELL,0.0,0.0,0.0,False,0,0,missing_ticker|model_reported_insufficient_information|no_source_with_valid_point_in_time_date,,,
2024-06-25,data/cache/gemini_2_5_flash_api_efficient/2024-06-25/batch_00.json,CEG,0.0,0.0,0.0,False,0,0,missing_ticker|model_reported_insufficient_information|no_source_with_valid_point_in_time_date,,,
2024-06-25,data/cache/gemini_2_5_flash_api_efficient/2024-06-25/batch_00.json,NVDA,0.0,0.0,0.0,False,0,0,missing_ticker|model_reported_insufficient_information|no_source_with_valid_point_in_time_date,,,
2024-06-25,data/cache/gemini_2_5_flash_api_efficient/2024-06-25/batch_00.json,CRWD,0.0,0.0,0.0,False,0,0,missing_ticker|model_reported_insufficient_information|no_source_with_valid_point_in_time_date,,,
2024-08-21,data/cache/gemini_2_5_flash_api_efficient/2024-08-21/batch_00.json,COIN,0.0,0.0,0.0,False,0,0,invalid_json_after_three_generations,,,
2024-08-21,data/cache/gemini_2_5_flash_api_efficient/2024-08-21/batch_00.json,CVNA,0.0,0.0,0.0,False,0,0,invalid_json_after_three_generations,,,
2024-08-21,data/cache/gemini_2_5_flash_api_efficient/2024-08-21/batch_00.json,SMCI,0.0,0.0,0.0,False,0,0,invalid_json_after_three_generations,,,
2024-08-21,data/cache/gemini_2_5_flash_api_efficient/2024-08-21/batch_00.json,VST,0.0,0.0,0.0,False,0,0,invalid_json_after_three_generations,,,
2024-08-21,data/cache/gemini_2_5_flash_api_efficient/2024-08-21/batch_00.json,NVDA,0.0,0.0,0.0,False,0,0,invalid_json_after_three_generations,,,
2024-08-21,data/cache/gemini_2_5_flash_api_efficient/2024-08-21/batch_00.json,VRT,0.0,0.0,0.0,False,0,0,invalid_json_after_three_generations,,,
2024-08-21,data/cache/gemini_2_5_flash_api_efficient/2024-08-21/batch_00.json,DELL,0.0,0.0,0.0,False,0,0,invalid_json_after_three_generations,,,
2024-08-21,data/cache/gemini_2_5_flash_api_efficient/2024-08-21/batch_00.json,HOOD,0.0,0.0,0.0,False,0,0,invalid_json_after_three_generations,,,
2024-08-21,data/cache/gemini_2_5_flash_api_efficient/2024-08-21/batch_00.json,APP,0.0,0.0,0.0,False,0,0,invalid_json_after_three_generations,,,
2024-08-21,data/cache/gemini_2_5_flash_api_efficient/2024-08-21/batch_00.json,KKR,0.0,0.0,0.0,False,0,0,invalid_json_after_three_generations,,,
2024-10-17,data/cache/gemini_2_5_flash_api_efficient/2024-10-17/batch_00.json,CVNA,0.0,0.0,0.0,False,0,0,model_reported_insufficient_information|no_source_with_valid_point_in_time_date,No qualifying news was found for Carvana within the specified search window.,None.,None.
2024-10-17,data/cache/gemini_2_5_flash_api_efficient/2024-10-17/batch_00.json,APP,0.0,0.0,0.0,False,0,0,model_reported_insufficient_information|no_source_with_valid_point_in_time_date,No qualifying news was found for AppLovin within the specified search window.,None.,None.
2024-10-17,data/cache/gemini_2_5_flash_api_efficient/2024-10-17/batch_00.json,VST,0.5,0.7,0.35,True,1,0,,"Vistra Corp. received a 20-year license renewal from the NRC for its 2,400-megawatt nuclear plant, ensuring continued reliable, zero-carbon electricity generation.","The 20-year license renewal for a significant nuclear power plant provides long-term operational certainty and supports Vistra's zero-carbon electricity generation, which is a positive for a utility company.",None identified in the qualifying news.
2024-10-17,data/cache/gemini_2_5_flash_api_efficient/2024-10-17/batch_00.json,NVDA,0.0,0.0,0.0,False,0,0,model_reported_insufficient_information|no_source_with_valid_point_in_time_date,No qualifying news was found for Nvidia within the specified search window.,None.,None.
2024-10-17,data/cache/gemini_2_5_flash_api_efficient/2024-10-17/batch_00.json,HOOD,0.4,0.6,0.24,True,1,0,,"Robinhood Markets reported positive July 2024 operating data, including increases in funded customers, assets under custody, net deposits, and trading volumes across equity, options, and crypto.","Growth in key operating metrics such as funded customers, assets under custody, and trading volumes indicates continued user engagement and platform expansion.",None identified in the qualifying news.
2024-10-17,data/cache/gemini_2_5_flash_api_efficient/2024-10-17/batch_00.json,VRT,0.0,0.0,0.0,False,0,0,model_reported_insufficient_information|no_source_with_valid_point_in_time_date,No qualifying news was found for Vertiv within the specified search window.,None.,None.
2024-10-17,data/cache/gemini_2_5_flash_api_efficient/2024-10-17/batch_00.json,KKR,0.3,0.5,0.15,True,1,0,,KKR & Co.'s co-CEOs announced a goal to reach $1 trillion in assets by 2030.,"A clear, ambitious long-term asset under management (AUM) target provides a positive outlook for future growth and investor confidence.",None identified in the qualifying news.
2024-10-17,data/cache/gemini_2_5_flash_api_efficient/2024-10-17/batch_00.json,COIN,0.45,0.65,0.29250000000000004,True,1,0,,"Coinbase benefited from positive crypto market sentiment and regulatory developments, including Russia considering digital currency trading, DWS planning a euro-backed stablecoin, and Hong Kong requiring stablecoin issuer licenses.",Favorable regulatory developments and increasing institutional adoption of digital currencies in various regions contribute to a positive environment for cryptocurrency exchanges like Coinbase.,None identified in the qualifying news.
2024-10-17,data/cache/gemini_2_5_flash_api_efficient/2024-10-17/batch_00.json,GE,0.0,0.0,0.0,False,0,0,model_reported_insufficient_information|no_source_with_valid_point_in_time_date,No qualifying news was found for GE Aerospace within the specified search window.,None.,None.
2024-10-17,data/cache/gemini_2_5_flash_api_efficient/2024-10-17/batch_00.json,PLTR,0.0,0.0,0.0,False,0,0,model_reported_insufficient_information|no_source_with_valid_point_in_time_date,No qualifying news was found for Palantir Technologies within the specified search window.,None.,None.
2024-12-13,data/cache/gemini_2_5_flash_api_efficient/2024-12-13/batch_00.json,APP,0.0,0.0,0.0,False,0,0,model_reported_insufficient_information|no_source_with_valid_point_in_time_date,No qualifying news was found for AppLovin within the specified search window (2024-09-14 to 2024-12-13).,None.,None.
2024-12-13,data/cache/gemini_2_5_flash_api_efficient/2024-12-13/batch_00.json,CVNA,0.0,0.0,0.0,False,0,0,missing_ticker|model_reported_insufficient_information|no_source_with_valid_point_in_time_date,,,
2024-12-13,data/cache/gemini_2_5_flash_api_efficient/2024-12-13/batch_00.json,VST,0.0,0.0,0.0,False,0,0,missing_ticker|model_reported_insufficient_information|no_source_with_valid_point_in_time_date,,,
2024-12-13,data/cache/gemini_2_5_flash_api_efficient/2024-12-13/batch_00.json,PLTR,0.0,0.0,0.0,False,0,0,missing_ticker|model_reported_insufficient_information|no_source_with_valid_point_in_time_date,,,
2024-12-13,data/cache/gemini_2_5_flash_api_efficient/2024-12-13/batch_00.json,NVDA,0.0,0.0,0.0,False,0,0,missing_ticker|model_reported_insufficient_information|no_source_with_valid_point_in_time_date,,,
2024-12-13,data/cache/gemini_2_5_flash_api_efficient/2024-12-13/batch_00.json,HOOD,0.0,0.0,0.0,False,0,0,missing_ticker|model_reported_insufficient_information|no_source_with_valid_point_in_time_date,,,
2024-12-13,data/cache/gemini_2_5_flash_api_efficient/2024-12-13/batch_00.json,VRT,0.0,0.0,0.0,False,0,0,missing_ticker|model_reported_insufficient_information|no_source_with_valid_point_in_time_date,,,
2024-12-13,data/cache/gemini_2_5_flash_api_efficient/2024-12-13/batch_00.json,UAL,0.0,0.0,0.0,False,0,0,missing_ticker|model_reported_insufficient_information|no_source_with_valid_point_in_time_date,,,
2024-12-13,data/cache/gemini_2_5_flash_api_efficient/2024-12-13/batch_00.json,DELL,0.0,0.0,0.0,False,0,0,missing_ticker|model_reported_insufficient_information|no_source_with_valid_point_in_time_date,,,
2024-12-13,data/cache/gemini_2_5_flash_api_efficient/2024-12-13/batch_00.json,CEG,0.0,0.0,0.0,False,0,0,missing_ticker|model_reported_insufficient_information|no_source_with_valid_point_in_time_date,,,
2025-01-02,data/cache/gemini_2_5_flash_api_efficient/2025-01-02/batch_00.json,APP,0.4,0.7,0.27999999999999997,True,1,2,,"AppLovin received several strong buy ratings and high price targets from analysts in late 2024 and late 2025, with some analysts boosting targets even after news of a potential SEC probe into its data collection practices. The overall outlook from analysts remained positive, viewing the financial risks from the probe as manageable.","Strong analyst endorsements and high price targets from firms like B of A Securities, Oppenheimer, Royal Bank of Canada, and Wells Fargo.","A potential SEC probe into AppLovin's data collection practices, specifically device fingerprinting, could lead to financial penalties or class-action lawsuits and reputational damage."
2025-01-02,data/cache/gemini_2_5_flash_api_efficient/2025-01-02/batch_00.json,CVNA,0.0,0.0,0.0,False,0,0,missing_ticker|model_reported_insufficient_information|no_source_with_valid_point_in_time_date,,,
2025-01-02,data/cache/gemini_2_5_flash_api_efficient/2025-01-02/batch_00.json,PLTR,0.0,0.0,0.0,False,0,0,missing_ticker|model_reported_insufficient_information|no_source_with_valid_point_in_time_date,,,
2025-01-02,data/cache/gemini_2_5_flash_api_efficient/2025-01-02/batch_00.json,VST,0.0,0.0,0.0,False,0,0,missing_ticker|model_reported_insufficient_information|no_source_with_valid_point_in_time_date,,,
2025-01-02,data/cache/gemini_2_5_flash_api_efficient/2025-01-02/batch_00.json,HOOD,0.0,0.0,0.0,False,0,0,missing_ticker|model_reported_insufficient_information|no_source_with_valid_point_in_time_date,,,
2025-01-02,data/cache/gemini_2_5_flash_api_efficient/2025-01-02/batch_00.json,NVDA,0.0,0.0,0.0,False,0,0,missing_ticker|model_reported_insufficient_information|no_source_with_valid_point_in_time_date,,,
2025-01-02,data/cache/gemini_2_5_flash_api_efficient/2025-01-02/batch_00.json,VRT,0.0,0.0,0.0,False,0,0,missing_ticker|model_reported_insufficient_information|no_source_with_valid_point_in_time_date,,,
2025-01-02,data/cache/gemini_2_5_flash_api_efficient/2025-01-02/batch_00.json,UAL,0.0,0.0,0.0,False,0,0,missing_ticker|model_reported_insufficient_information|no_source_with_valid_point_in_time_date,,,
2025-01-02,data/cache/gemini_2_5_flash_api_efficient/2025-01-02/batch_00.json,CEG,0.0,0.0,0.0,False,0,0,missing_ticker|model_reported_insufficient_information|no_source_with_valid_point_in_time_date,,,
2025-01-02,data/cache/gemini_2_5_flash_api_efficient/2025-01-02/batch_00.json,RCL,0.0,0.0,0.0,False,0,0,missing_ticker|model_reported_insufficient_information|no_source_with_valid_point_in_time_date,,,
2025-03-04,data/cache/gemini_2_5_flash_api_efficient/2025-03-04/batch_00.json,APP,0.0,0.0,0.0,False,1,0,model_reported_insufficient_information,"AppLovin announced it would report its fourth quarter and fiscal year 2024 financial results on February 12, 2025, but the actual results are not available within the search window.",None.,None.
2025-03-04,data/cache/gemini_2_5_flash_api_efficient/2025-03-04/batch_00.json,PLTR,1.0,0.9,0.9,True,1,0,,"Palantir Technologies reported strong fourth-quarter and full-year 2024 financial results, with revenue growth exceeding expectations and robust U.S. commercial revenue growth, along with optimistic FY 2025 revenue guidance.","Strong Q4 2024 financial results, including 36% year-over-year revenue growth and 52% U.S. revenue growth, and a positive FY 2025 revenue guidance of 31% year-over-year growth, surpassing consensus estimates.",None identified in the provided news within the search window.
2025-03-04,data/cache/gemini_2_5_flash_api_efficient/2025-03-04/batch_00.json,CVNA,1.0,0.9,0.9,True,1,0,,"Carvana announced record fourth-quarter and full-year 2024 results, achieving new profitability milestones and projecting significant growth in retail units sold and Adjusted EBITDA for full-year 2025.","Record Q4 and full-year 2024 revenue, net income, and Adjusted EBITDA, coupled with expectations for significant growth in retail units and Adjusted EBITDA in 2025.",None identified in the provided news within the search window.
2025-03-04,data/cache/gemini_2_5_flash_api_efficient/2025-03-04/batch_00.json,HOOD,1.0,0.9,0.9,True,1,0,,"Robinhood Markets reported record-breaking fourth-quarter and full-year 2024 results, with significant increases in revenues, net deposits, Gold subscribers, net income, and Adjusted EBITDA.","Record Q4 2024 revenues, net deposits, Gold subscribers, net income, and Adjusted EBITDA, along with the acquisition of TradePMR, indicating strong growth and product development.",None identified in the provided news within the search window.
2025-03-04,data/cache/gemini_2_5_flash_api_efficient/2025-03-04/batch_00.json,VST,1.0,0.9,0.9,True,1,0,,"Vistra Corp. reported record fourth-quarter and full-year 2024 financial results, outperforming guidance, completing a significant acquisition, joining the S&P 500, and reaffirming strong 2025 guidance.","Record 2024 financial performance, including outperforming financial guidance, the acquisition of three nuclear sites, joining the S&P 500, and reaffirming robust 2025 guidance.",None identified in the provided news within the search window.
2025-03-04,data/cache/gemini_2_5_flash_api_efficient/2025-03-04/batch_00.json,UAL,0.0,0.0,0.0,False,0,0,model_reported_insufficient_information|no_source_with_valid_point_in_time_date,No qualifying news was found for United Airlines Holdings within the specified search window.,None.,None.
2025-03-04,data/cache/gemini_2_5_flash_api_efficient/2025-03-04/batch_00.json,RCL,1.0,0.9,0.9,True,2,0,,"Royal Caribbean Group reported better-than-expected 2024 results driven by strong demand and issued optimistic 2025 guidance, including expected adjusted earnings growth and the launch of Celebrity River Cruises.","Stronger than expected 2024 financial results, record-setting 'Wave season' bookings, and a positive 2025 adjusted EPS outlook, along with the expansion into Celebrity River Cruises.",None identified in the provided news within the search window.
2025-03-04,data/cache/gemini_2_5_flash_api_efficient/2025-03-04/batch_00.json,MMM,0.7,0.8,0.0,False,0,1,no_source_with_valid_point_in_time_date,"3M announced significant progress on its Combat Arms Earplugs settlement, with over 99% claimant participation, and its Board of Directors approved the spin-off of its Health Care business, Solventum.","High participation rate in the Combat Arms Earplugs settlement, reducing litigation uncertainty, and the approval of the Solventum spin-off, which aims to unlock shareholder value.",None identified in the provided news within the search window.
2025-03-04,data/cache/gemini_2_5_flash_api_efficient/2025-03-04/batch_00.json,TSLA,0.0,0.0,0.0,False,0,0,model_reported_insufficient_information|no_source_with_valid_point_in_time_date,"No qualifying news was found for Tesla, Inc. within the specified search window.",None.,None.
2025-03-04,data/cache/gemini_2_5_flash_api_efficient/2025-03-04/batch_00.json,CEG,1.0,0.9,0.9,True,1,0,,"Constellation Energy reported strong fourth-quarter and full-year 2024 financial results, affirmed its 2025 earnings guidance, and announced a definitive agreement to acquire Calpine Corporation.","Strong Q4 and full-year 2024 financial performance, reaffirmation of 2025 earnings guidance, and the strategic acquisition of Calpine Corporation, which is expected to create the nation's leading competitive retail supplier.",None identified in the provided news within the search window.
2025-04-30,data/cache/gemini_2_5_flash_api_efficient/2025-04-30/batch_00.json,APP,0.0,0.0,0.0,False,1,0,model_reported_insufficient_information,"AppLovin announced it would report its first quarter 2025 financial results on May 7, 2025, which is a neutral event.",None.,None.
2025-04-30,data/cache/gemini_2_5_flash_api_efficient/2025-04-30/batch_00.json,PLTR,0.0,0.0,0.0,False,0,0,model_reported_insufficient_information|no_source_with_valid_point_in_time_date,There was no specific news published for Palantir Technologies within the specified search window that would indicate a clear catalyst or risk.,None.,None.
2025-04-30,data/cache/gemini_2_5_flash_api_efficient/2025-04-30/batch_00.json,CVNA,0.0,0.0,0.0,False,0,0,model_reported_insufficient_information|no_source_with_valid_point_in_time_date,There was no specific news published for Carvana within the specified search window that would indicate a clear catalyst or risk.,None.,None.
2025-04-30,data/cache/gemini_2_5_flash_api_efficient/2025-04-30/batch_00.json,HOOD,0.7,0.8,0.5599999999999999,True,3,0,,"Robinhood Markets reported strong first quarter 2025 financial results, with revenues up 50% year-over-year, net income up 114% year-over-year, and diluted EPS up 106% year-over-year. The company also increased its share repurchase authorization by $500 million to $1.5 billion and announced product innovation across key initiatives.","Strong Q1 2025 financial performance, including significant revenue and earnings growth, and an increased share repurchase authorization.",None identified.
2025-04-30,data/cache/gemini_2_5_flash_api_efficient/2025-04-30/batch_00.json,T,0.0,0.0,0.0,False,0,0,model_reported_insufficient_information|no_source_with_valid_point_in_time_date,There was no specific news published for AT&T within the specified search window that would indicate a clear catalyst or risk.,None.,None.
2025-04-30,data/cache/gemini_2_5_flash_api_efficient/2025-04-30/batch_00.json,GILD,0.75,0.8,0.6000000000000001,True,1,0,,"Gilead Sciences announced strong first quarter 2025 results, with its base business growing 4% year-over-year, primarily driven by Biktarvy's performance. The company also reported positive topline Phase 3 results for Trodelvy plus pembrolizumab in first-line PD-L1+ metastatic triple-negative breast cancer and has an upcoming June PDUFA date for lenacapavir for HIV prevention.","Strong Q1 2025 financial results, positive Phase 3 clinical trial results for Trodelvy, and an upcoming PDUFA date for lenacapavir.",None identified.
2025-04-30,data/cache/gemini_2_5_flash_api_efficient/2025-04-30/batch_00.json,PM,0.0,0.0,0.0,False,0,0,model_reported_insufficient_information|no_source_with_valid_point_in_time_date,There was no specific news published for Philip Morris International within the specified search window that would indicate a clear catalyst or risk.,None.,None.
2025-04-30,data/cache/gemini_2_5_flash_api_efficient/2025-04-30/batch_00.json,VST,0.0,0.0,0.0,False,1,0,model_reported_insufficient_information,"Vistra Corp. announced its plan to report first quarter 2025 financial and operating results on May 7, 2025, which is a neutral event.",None.,None.
2025-04-30,data/cache/gemini_2_5_flash_api_efficient/2025-04-30/batch_00.json,TMUS,0.0,0.0,0.0,False,0,0,model_reported_insufficient_information|no_source_with_valid_point_in_time_date,There was no specific news published for T-Mobile US within the specified search window that would indicate a clear catalyst or risk.,None.,None.
2025-04-30,data/cache/gemini_2_5_flash_api_efficient/2025-04-30/batch_00.json,NFLX,0.0,0.0,0.0,False,0,0,model_reported_insufficient_information|no_source_with_valid_point_in_time_date,There was no specific news published for Netflix within the specified search window that would indicate a clear catalyst or risk.,None.,None.
